date,speaker,topic,party,state
2016-04-27,DURBIN,Nominations,D,IL
2016-04-27,LEAHY,Nominations,D,VT
2016-04-27,SHAHEEN,Climate Change,D,NH
2016-04-27,REED,Civil Rights,D,RI
2016-04-27,GRASSLEY,Healthcare,R,IA
2016-04-27,BOOZMAN,Healthcare,R,AR
2016-04-27,THUNE,Nominations,R,SD
2016-04-27,ROUNDS,Military,R,SD
2016-04-27,ROUNDS,Military,R,SD
2016-04-27,CORKER,Civil Rights,R,TN
2016-04-27,CORKER,Civil Rights,R,TN
2016-04-27,SCHUMER,Healthcare,D,NY
2016-04-27,KLOBUCHAR,Healthcare,D,MN
2016-04-27,THUNE,Healthcare,R,SD
2016-04-27,KLOBUCHAR,Trade,D,MN
2016-04-28,McCONNELL,International Relations,R,KY
2016-04-28,REID,International Relations,D,NV
2016-04-28,SCHATZ,Education,D,HI
2016-04-28,SCHATZ,Education,D,HI
2016-04-28,SCHATZ,Education,D,HI
2016-04-28,BLUNT,Nominations,R,MO
2016-04-28,LANKFORD,International Relations,R,OK
2016-04-28,DURBIN,Healthcare,D,IL
2016-04-28,WICKER,Healthcare,R,MS
2016-04-28,WARREN,Education,D,MA
2016-04-28,WARREN,Education,D,MA
2016-04-28,BARRASSO,Healthcare,R,WY
2016-04-28,WYDEN,International Relations,D,OR
2016-04-28,CORNYN,International Relations,R,TX
2016-04-28,HEITKAMP,International Relations,D,ND
2016-04-28,BROWN,Education,D,OH
2016-04-28,BROWN,Education,D,OH
2016-04-28,CARPER,Climate Change,D,DE
2016-04-28,CARPER,Climate Change,D,DE
2016-04-28,HATCH,Healthcare,R,UT
2016-04-28,McCONNELL,Healthcare,R,KY
2016-04-28,REID,Healthcare,D,NV
2016-04-28,REID,Mental Health,D,NV
2016-04-28,DURBIN,Nominations,D,IL
2016-04-28,LEAHY,Healthcare,D,VT
2016-04-28,LEAHY,Healthcare,D,VT
2016-04-28,FEINSTEIN,Healthcare,D,CA
2016-04-28,GRASSLEY,Healthcare,R,IA
2016-04-28,COLLINS,Healthcare,R,ME
2016-04-28,CASEY,Nominations,not found,not found
2016-04-28,SANDERS,Healthcare,I,VT
2016-04-28,CASSIDY,Healthcare,R,LA
2016-04-28,SULLIVAN,Healthcare,R,AK
2016-04-28,DAINES,Mental Health,R,MT
2016-04-28,HELLER,Nominations,R,NV
2016-04-28,MURKOWSKI,Nominations,R,AK
2016-04-28,TOOMEY,Healthcare,R,PA
2016-04-28,UDALL,Healthcare,D,NM
2016-04-28,TILLIS,Healthcare,R,NC
2016-04-28,TILLIS,Healthcare,R,NC
2016-04-28,TILLIS,Healthcare,R,NC
2016-04-28,TILLIS,Healthcare,R,NC
2016-04-28,COLLINS,Healthcare,R,ME
2016-04-28,VITTER,Healthcare,R,LA
2016-04-28,KLOBUCHAR,Healthcare,D,MN
2016-04-28,GRASSLEY,Civil Rights,R,IA
2016-04-28,MENENDEZ,Healthcare,D,NJ
2016-04-28,CAPITO,Healthcare,R,WV
2016-04-28,BENNET,Civil Rights,D,CO
2016-04-28,PAUL,Nominations,R,KY
2016-04-28,PAUL,Nominations,R,KY
2016-04-28,McCONNELL,Healthcare,R,KY
2016-05-09,McCONNELL,International Relations,R,KY
2016-05-09,REID,International Relations,D,NV
2016-05-09,REID,International Relations,D,NV
2016-05-09,BENNET,Nominations,D,CO
2016-05-09,NELSON,Healthcare,D,FL
2016-05-09,ALEXANDER,International Relations,R,TN
2016-05-09,HEITKAMP,Healthcare,D,ND
2016-05-09,REID,Healthcare,D,NV
2016-05-09,DURBIN,International Relations,D,IL
2016-05-09,CORKER,Criminal Justice,R,TN
2016-05-09,MENENDEZ,Nominations,D,NJ
2016-05-09,BOOZMAN,Nominations,R,AR
2016-05-09,BOXER,Healthcare,D,CA
2016-05-09,CASEY,Healthcare,not found,not found
2016-05-09,GARDNER,Education,R,CO
2016-05-09,GARDNER,Education,R,CO
2016-05-09,KLOBUCHAR,Healthcare,D,MN
2016-05-09,MIKULSKI,Nominations,D,MD
2016-05-09,VITTER,Healthcare,R,LA
2016-05-09,VITTER,Healthcare,R,LA
2016-05-09,VITTER,Healthcare,R,LA
2016-05-09,MURRAY,Healthcare,D,WA
2016-05-09,MURRAY,Healthcare,D,WA
2016-05-09,McCONNELL,Healthcare,R,KY
2016-05-09,FEINSTEIN,Healthcare,D,CA
2016-05-09,WICKER,International Relations,R,MS
2016-05-09,WICKER,International Relations,R,MS
2016-05-09,WICKER,International Relations,R,MS
2016-05-09,WICKER,International Relations,R,MS
2016-05-09,WICKER,International Relations,R,MS
2016-05-09,WICKER,International Relations,R,MS
2016-05-09,WICKER,International Relations,R,MS
2016-05-09,WICKER,International Relations,R,MS
2016-05-09,WICKER,International Relations,R,MS
2016-05-09,WICKER,International Relations,R,MS
2016-05-09,WICKER,International Relations,R,MS
2016-05-09,WICKER,International Relations,R,MS
2016-05-09,ALEXANDER,International Relations,R,TN
2016-05-09,ALEXANDER,International Relations,R,TN
2016-05-09,ENZI,Healthcare,R,WY
2016-05-09,SASSE,International Relations,R,NE
2016-05-10,SCOTT,Nominations,R,SC
2016-05-10,BROWN,Healthcare,D,OH
2016-05-10,CRAPO,Healthcare,R,ID
2016-05-10,MORAN,Healthcare,R,KS
2016-05-10,ROUNDS,Criminal Justice,R,SD
2016-05-10,WYDEN,Healthcare,D,OR
2016-05-10,COLLINS,Civil Rights,R,ME
2016-05-10,COLLINS,Civil Rights,R,ME
2016-05-11,McCONNELL,International Relations,R,KY
2016-05-11,McCONNELL,International Relations,R,KY
2016-05-11,McCONNELL,International Relations,R,KY
2016-05-11,REID,International Relations,D,NV
2016-05-11,REID,International Relations,D,NV
2016-05-11,SULLIVAN,International Relations,R,AK
2016-05-11,SULLIVAN,International Relations,R,AK
2016-05-11,SULLIVAN,International Relations,R,AK
2016-05-11,SULLIVAN,International Relations,R,AK
2016-05-11,SULLIVAN,International Relations,R,AK
2016-05-11,SULLIVAN,International Relations,R,AK
2016-05-11,SULLIVAN,International Relations,R,AK
2016-05-11,SULLIVAN,International Relations,R,AK
2016-05-11,SULLIVAN,International Relations,R,AK
2016-05-11,SULLIVAN,International Relations,R,AK
2016-05-11,SULLIVAN,International Relations,R,AK
2016-05-11,SULLIVAN,International Relations,R,AK
2016-05-11,SULLIVAN,International Relations,R,AK
2016-05-11,SULLIVAN,International Relations,R,AK
2016-05-11,SULLIVAN,International Relations,R,AK
2016-05-11,SULLIVAN,International Relations,R,AK
2016-05-11,SULLIVAN,International Relations,R,AK
2016-05-11,SULLIVAN,International Relations,R,AK
2016-05-11,SULLIVAN,International Relations,R,AK
2016-05-11,ENZI,Military,R,WY
2016-05-11,BOOZMAN,Healthcare,R,AR
2016-05-11,BOOZMAN,Nominations,R,AR
2016-05-11,COCHRAN,Healthcare,R,MS
2016-05-11,WYDEN,Healthcare,D,OR
2016-05-11,SULLIVAN,Education,R,AK
2016-05-11,SULLIVAN,Education,R,AK
2016-05-12,McCONNELL,International Relations,R,KY
2016-05-12,REID,International Relations,D,NV
2016-05-12,PORTMAN,Mental Health,R,OH
2016-05-12,PORTMAN,Mental Health,R,OH
2016-05-12,ALEXANDER,International Relations,R,TN
2016-05-12,RUBIO,International Relations,R,FL
2016-05-12,DURBIN,Civil Rights,D,IL
2016-05-12,DURBIN,Healthcare,D,IL
2016-05-12,LEAHY,Nominations,D,VT
2016-05-12,LEAHY,Healthcare,D,VT
2016-05-12,ENZI,Military,R,WY
2016-05-12,ENZI,Military,R,WY
2016-05-12,ENZI,Military,R,WY
2016-05-12,DONNELLY,Healthcare,D,IN
2016-05-12,ALEXANDER,Healthcare,R,TN
2016-05-12,AYOTTE,Healthcare,R,NH
2016-05-12,DAINES,Healthcare,R,MT
2016-05-12,HELLER,Mental Health,R,NV
2016-05-12,HELLER,Mental Health,R,NV
2016-05-12,McCAIN,Nominations,R,AZ
2016-05-12,PETERS,Healthcare,D,MI
2016-05-12,SESSIONS,Healthcare,R,AL
2016-05-12,UDALL,Healthcare,D,NM
2016-05-12,PAUL,International Relations,R,KY
2016-05-12,MURRAY,Healthcare,D,WA
2016-05-12,FISCHER,Nominations,R,NE
2016-05-12,MURKOWSKI,Healthcare,R,AK
2016-05-12,LANKFORD,Military,R,OK
2016-05-12,LANKFORD,Military,R,OK
2016-05-12,LANKFORD,Military,R,OK
2016-05-12,LANKFORD,Military,R,OK
2016-05-12,LANKFORD,Military,R,OK
2016-05-12,LANKFORD,Military,R,OK
2016-05-12,LANKFORD,Military,R,OK
2016-05-12,LANKFORD,Military,R,OK
2016-05-16,McCONNELL,Nominations,R,KY
2016-05-16,REID,International Relations,D,NV
2016-05-16,PAUL,Nominations,R,KY
2016-05-16,PORTMAN,Education,R,OH
2016-05-16,PORTMAN,Education,R,OH
2016-05-16,PORTMAN,Education,R,OH
2016-05-16,PORTMAN,Education,R,OH
2016-05-16,PORTMAN,Education,R,OH
2016-05-16,PORTMAN,Education,R,OH
2016-05-16,PORTMAN,Education,R,OH
2016-05-16,GRASSLEY,International Relations,R,IA
2016-05-16,GRASSLEY,Nominations,R,IA
2016-05-16,LEAHY,Mental Health,D,VT
2016-05-16,CORKER,Criminal Justice,R,TN
2016-05-16,CAPITO,Nominations,R,WV
2016-05-16,CAPITO,Nominations,R,WV
2016-05-16,BENNET,Nominations,D,CO
2016-05-16,BENNET,Healthcare,D,CO
2016-05-16,LEE,Mental Health,R,UT
2016-05-16,WYDEN,Healthcare,D,OR
2016-05-16,WYDEN,Healthcare,D,OR
2016-05-16,HEINRICH,Healthcare,D,NM
2016-05-16,GRASSLEY,Healthcare,R,IA
2016-05-16,WICKER,Budget,R,MS
2016-05-16,LANKFORD,Military,R,OK
2016-05-16,LANKFORD,Military,R,OK
2016-05-16,LANKFORD,Military,R,OK
2016-05-16,LANKFORD,Military,R,OK
2016-05-16,LANKFORD,Military,R,OK
2016-05-16,LANKFORD,Military,R,OK
2016-05-16,LANKFORD,Military,R,OK
2016-05-16,LANKFORD,Military,R,OK
2016-05-16,LANKFORD,Military,R,OK
2016-05-16,LANKFORD,Military,R,OK
2016-05-16,LANKFORD,Military,R,OK
2016-05-16,LANKFORD,Military,R,OK
2016-05-16,LANKFORD,Military,R,OK
2016-05-16,LANKFORD,Military,R,OK
2016-05-16,LANKFORD,Military,R,OK
2016-05-16,LANKFORD,Military,R,OK
2016-05-17,McCONNELL,International Relations,R,KY
2016-05-17,REID,Civil Rights,D,NV
2016-05-17,REID,Nominations,D,NV
2016-05-17,WARREN,International Relations,D,MA
2016-05-17,WARREN,International Relations,D,MA
2016-05-17,WARREN,International Relations,D,MA
2016-05-17,WARREN,International Relations,D,MA
2016-05-17,WARREN,International Relations,D,MA
2016-05-17,WARREN,International Relations,D,MA
2016-05-17,WARREN,International Relations,D,MA
2016-05-17,WARREN,International Relations,D,MA
2016-05-17,WARREN,International Relations,D,MA
2016-05-17,WARREN,International Relations,D,MA
2016-05-17,WARREN,International Relations,D,MA
2016-05-17,WARREN,International Relations,D,MA
2016-05-17,WARREN,International Relations,D,MA
2016-05-17,WARREN,International Relations,D,MA
2016-05-17,WARREN,International Relations,D,MA
2016-05-17,WARREN,International Relations,D,MA
2016-05-17,BOOKER,Civil Rights,D,NJ
2016-05-17,BOOKER,Civil Rights,D,NJ
2016-05-17,BOOKER,Civil Rights,D,NJ
2016-05-17,BOOKER,Civil Rights,D,NJ
2016-05-17,BOOKER,Civil Rights,D,NJ
2016-05-17,BOOKER,Civil Rights,D,NJ
2016-05-17,BOOKER,Civil Rights,D,NJ
2016-05-17,BOOKER,Civil Rights,D,NJ
2016-05-17,BOOKER,Civil Rights,D,NJ
2016-05-17,BOOKER,Civil Rights,D,NJ
2016-05-17,BOOKER,Civil Rights,D,NJ
2016-05-17,BOOKER,Civil Rights,D,NJ
2016-05-17,BOOKER,Civil Rights,D,NJ
2016-05-17,BOOKER,Civil Rights,D,NJ
2016-05-17,BOOKER,Civil Rights,D,NJ
2016-05-17,AYOTTE,Nominations,R,NH
2016-05-17,AYOTTE,Nominations,R,NH
2016-05-17,AYOTTE,Nominations,R,NH
2016-05-17,AYOTTE,Nominations,R,NH
2016-05-17,AYOTTE,Nominations,R,NH
2016-05-17,AYOTTE,Nominations,R,NH
2016-05-17,LEAHY,Nominations,D,VT
2016-05-17,WYDEN,Nominations,D,OR
2016-05-17,VITTER,Healthcare,R,LA
2016-05-17,TESTER,Nominations,D,MT
2016-05-17,TESTER,Nominations,D,MT
2016-05-17,HIRONO,Healthcare,D,HI
2016-05-17,GARDNER,Healthcare,R,CO
2016-05-17,MANCHIN,Nominations,D,WV
2016-05-17,MORAN,Healthcare,R,KS
2016-05-17,DAINES,Healthcare,R,MT
2016-05-17,GRASSLEY,Healthcare,R,IA
2016-05-17,GRASSLEY,Healthcare,R,IA
2016-05-18,McCONNELL,Nominations,R,KY
2016-05-18,McCONNELL,Healthcare,R,KY
2016-05-18,REID,International Relations,D,NV
2016-05-18,REID,Nominations,D,NV
2016-05-18,THUNE,Healthcare,R,SD
2016-05-18,GARDNER,Healthcare,R,CO
2016-05-18,GARDNER,Healthcare,R,CO
2016-05-18,GARDNER,Healthcare,R,CO
2016-05-18,GARDNER,Healthcare,R,CO
2016-05-18,MURKOWSKI,Military,R,AK
2016-05-18,MURKOWSKI,Military,R,AK
2016-05-18,MURKOWSKI,Military,R,AK
2016-05-18,MURKOWSKI,Military,R,AK
2016-05-18,MURKOWSKI,Military,R,AK
2016-05-18,BARRASSO,Criminal Justice,R,WY
2016-05-18,DAINES,Healthcare,R,MT
2016-05-18,HEINRICH,Healthcare,D,NM
2016-05-18,SHAHEEN,Healthcare,D,NH
2016-05-18,LEAHY,Healthcare,D,VT
2016-05-18,MORAN,Healthcare,R,KS
2016-05-18,INHOFE,Civil Rights,R,OK
2016-05-18,SASSE,Military,R,NE
2016-05-18,SASSE,Military,R,NE
2016-05-18,SASSE,Military,R,NE
2016-05-18,PAUL,Nominations,R,KY
2016-05-19,REID,International Relations,D,NV
2016-05-19,DURBIN,Healthcare,D,IL
2016-05-19,HEITKAMP,Nominations,D,ND
2016-05-19,HEITKAMP,Nominations,D,ND
2016-05-19,DAINES,Nominations,R,MT
2016-05-19,HELLER,Nominations,R,NV
2016-05-19,HELLER,Mental Health,R,NV
2016-05-19,CAPITO,Military,R,WV
2016-05-19,RUBIO,Healthcare,R,FL
2016-05-19,NELSON,Nominations,D,FL
2016-05-19,SULLIVAN,Criminal Justice,R,AK
2016-05-19,SULLIVAN,Criminal Justice,R,AK
2016-05-19,SULLIVAN,Criminal Justice,R,AK
2016-05-19,SULLIVAN,Criminal Justice,R,AK
2016-05-23,McCONNELL,International Relations,R,KY
2016-05-23,McCONNELL,Nominations,R,KY
2016-05-23,REID,International Relations,D,NV
2016-05-23,REID,Healthcare,D,NV
2016-05-23,WARREN,Education,D,MA
2016-05-23,WARREN,Education,D,MA
2016-05-23,CORNYN,International Relations,R,TX
2016-05-23,REID,International Relations,D,NV
2016-05-23,REID,International Relations,D,NV
2016-05-23,REID,International Relations,D,NV
2016-05-23,BROWN,Healthcare,D,OH
2016-05-23,WICKER,International Relations,R,MS
2016-05-23,BLUMENTHAL,Civil Rights,D,CT
2016-05-23,BLUMENTHAL,Civil Rights,D,CT
2016-05-23,LEAHY,Mental Health,D,VT
2016-05-23,BOOKER,Mental Health,D,NJ
2016-05-23,CASSIDY,Healthcare,R,LA
2016-05-23,THUNE,Healthcare,R,SD
2016-05-23,BOOZMAN,Nominations,R,AR
2016-05-24,McCONNELL,International Relations,R,KY
2016-05-24,REID,International Relations,D,NV
2016-05-24,REID,Nominations,D,NV
2016-05-24,BOOKER,Education,D,NJ
2016-05-24,BOOKER,Education,D,NJ
2016-05-24,BOOKER,Education,D,NJ
2016-05-24,BOOKER,Education,D,NJ
2016-05-24,BOOKER,Education,D,NJ
2016-05-24,BOOKER,Education,D,NJ
2016-05-24,BOOKER,Education,D,NJ
2016-05-24,BOOKER,Education,D,NJ
2016-05-24,BOOKER,Education,D,NJ
2016-05-24,FISCHER,Education,R,NE
2016-05-24,FISCHER,Education,R,NE
2016-05-24,FISCHER,Education,R,NE
2016-05-24,FISCHER,Education,R,NE
2016-05-24,FISCHER,Education,R,NE
2016-05-24,FISCHER,Education,R,NE
2016-05-24,FISCHER,Education,R,NE
2016-05-24,FISCHER,Education,R,NE
2016-05-24,FISCHER,Education,R,NE
2016-05-24,FISCHER,Education,R,NE
2016-05-24,FISCHER,Education,R,NE
2016-05-24,FISCHER,Education,R,NE
2016-05-24,FISCHER,Education,R,NE
2016-05-24,FISCHER,Education,R,NE
2016-05-24,REID,Healthcare,D,NV
2016-05-24,DURBIN,International Relations,D,IL
2016-05-24,CORKER,Criminal Justice,R,TN
2016-05-24,BOOZMAN,Nominations,R,AR
2016-05-24,DAINES,Healthcare,R,MT
2016-05-24,KIRK,Infrastructure,R,IL
2016-05-24,PETERS,Healthcare,D,MI
2016-05-24,BLUNT,Healthcare,R,MO
2016-05-24,CARDIN,Healthcare,D,MD
2016-05-24,GARDNER,Healthcare,R,CO
2016-05-25,McCONNELL,International Relations,R,KY
2016-05-25,McCONNELL,Healthcare,R,KY
2016-05-25,McCONNELL,Nominations,R,KY
2016-05-25,REID,International Relations,D,NV
2016-05-25,REID,International Relations,D,NV
2016-05-25,REID,Nominations,D,NV
2016-05-25,AYOTTE,Military,R,NH
2016-05-25,AYOTTE,Military,R,NH
2016-05-25,AYOTTE,Military,R,NH
2016-05-25,AYOTTE,Military,R,NH
2016-05-25,AYOTTE,Military,R,NH
2016-05-25,AYOTTE,Military,R,NH
2016-05-25,AYOTTE,Military,R,NH
2016-05-25,SULLIVAN,International Relations,R,AK
2016-05-25,SULLIVAN,International Relations,R,AK
2016-05-25,SULLIVAN,International Relations,R,AK
2016-05-25,SULLIVAN,International Relations,R,AK
2016-05-25,SULLIVAN,International Relations,R,AK
2016-05-25,SULLIVAN,International Relations,R,AK
2016-05-25,SULLIVAN,International Relations,R,AK
2016-05-25,SULLIVAN,International Relations,R,AK
2016-05-25,SULLIVAN,International Relations,R,AK
2016-05-25,SULLIVAN,International Relations,R,AK
2016-05-25,SULLIVAN,International Relations,R,AK
2016-05-25,SULLIVAN,International Relations,R,AK
2016-05-25,SULLIVAN,International Relations,R,AK
2016-05-25,SULLIVAN,International Relations,R,AK
2016-05-25,SULLIVAN,International Relations,R,AK
2016-05-25,SULLIVAN,International Relations,R,AK
2016-05-25,SULLIVAN,International Relations,R,AK
2016-05-25,SULLIVAN,International Relations,R,AK
2016-05-25,SULLIVAN,International Relations,R,AK
2016-05-25,SULLIVAN,International Relations,R,AK
2016-05-25,SULLIVAN,International Relations,R,AK
2016-05-25,SULLIVAN,International Relations,R,AK
2016-05-25,DONNELLY,Education,D,IN
2016-05-25,DONNELLY,Education,D,IN
2016-05-25,ROUNDS,International Relations,R,SD
2016-05-25,ROUNDS,International Relations,R,SD
2016-05-25,ROUNDS,International Relations,R,SD
2016-05-25,LEAHY,Nominations,D,VT
2016-05-25,ENZI,Healthcare,R,WY
2016-05-25,MURPHY,Civil Rights,D,CT
2016-05-25,CASEY,Nominations,not found,not found
2016-05-25,TOOMEY,Healthcare,R,PA
2016-05-25,BARRASSO,Healthcare,R,WY
2016-05-25,MORAN,Healthcare,R,KS
2016-05-25,JOHNSON,Healthcare,R,WI
2016-05-25,JOHNSON,Healthcare,R,WI
2016-05-25,FLAKE,Nominations,R,AZ
2016-05-25,COATS,Healthcare,R,IN
2016-05-25,MARKEY,Healthcare,D,MA
2016-05-25,CARDIN,Mental Health,D,MD
2016-05-25,DURBIN,Healthcare,D,IL
2016-05-25,WHITEHOUSE,Climate Change,D,RI
2016-05-26,McCONNELL,Healthcare,R,KY
2016-05-26,McCONNELL,International Relations,R,KY
2016-05-26,McCONNELL,International Relations,R,KY
2016-05-26,REID,International Relations,D,NV
2016-05-26,REID,Healthcare,D,NV
2016-05-26,COTTON,Budget,R,AR
2016-05-26,COTTON,Budget,R,AR
2016-05-26,COTTON,Budget,R,AR
2016-05-26,COTTON,Budget,R,AR
2016-05-26,COTTON,Budget,R,AR
2016-05-26,COTTON,Budget,R,AR
2016-05-26,COTTON,Budget,R,AR
2016-05-26,COTTON,Budget,R,AR
2016-05-26,COTTON,Budget,R,AR
2016-05-26,COTTON,Budget,R,AR
2016-05-26,COTTON,Budget,R,AR
2016-05-26,COTTON,Budget,R,AR
2016-05-26,COTTON,Budget,R,AR
2016-05-26,COTTON,Budget,R,AR
2016-05-26,COTTON,Budget,R,AR
2016-05-26,COTTON,Budget,R,AR
2016-05-26,COTTON,Budget,R,AR
2016-05-26,COTTON,Budget,R,AR
2016-05-26,COTTON,Budget,R,AR
2016-05-26,BALDWIN,Mental Health,D,WI
2016-05-26,BALDWIN,Mental Health,D,WI
2016-05-26,PETERS,Military,D,MI
2016-05-26,PETERS,Military,D,MI
2016-05-26,MARKEY,International Relations,D,MA
2016-05-26,MARKEY,International Relations,D,MA
2016-05-26,MARKEY,Education,D,MA
2016-05-26,MARKEY,Education,D,MA
2016-05-26,FISCHER,Nominations,R,NE
2016-05-26,MURKOWSKI,Healthcare,R,AK
2016-05-26,MURKOWSKI,Education,R,AK
2016-05-26,MURKOWSKI,Education,R,AK
2016-05-26,CARPER,Healthcare,D,DE
2016-05-26,HATCH,Healthcare,R,UT
2016-05-26,HATCH,Nominations,R,UT
2016-05-26,McCONNELL,Healthcare,R,KY
2016-05-26,McCONNELL,Nominations,R,KY
2016-05-26,McCONNELL,Healthcare,R,KY
2016-05-26,REID,Nominations,D,NV
2016-05-26,DURBIN,Healthcare,D,IL
2016-05-26,DURBIN,International Relations,D,IL
2016-05-26,LEAHY,Civil Rights,D,VT
2016-05-26,CARDIN,Nominations,D,MD
2016-05-26,CARDIN,Nominations,D,MD
2016-05-26,ENZI,Military,R,WY
2016-05-26,UDALL,Nominations,D,NM
2016-05-26,CARDIN,Civil Rights,D,MD
2016-05-26,CARDIN,Civil Rights,D,MD
2016-05-26,CARDIN,International Relations,D,MD
2016-05-26,CARDIN,Healthcare,D,MD
2016-05-26,TOOMEY,Nominations,R,PA
2016-05-26,TOOMEY,Healthcare,R,PA
2016-05-26,SANDERS,Healthcare,I,VT
2016-05-26,BOOZMAN,Healthcare,R,AR
2016-05-26,CARDIN,Mental Health,D,MD
2016-05-26,CASEY,Healthcare,not found,not found
2016-05-26,HELLER,Mental Health,R,NV
2016-05-26,HELLER,Mental Health,R,NV
2016-05-26,HELLER,Healthcare,R,NV
2016-05-26,KAINE,Healthcare,D,VA
2016-05-26,KIRK,Healthcare,R,IL
2016-05-26,MURPHY,Healthcare,D,CT
2016-05-26,PORTMAN,Healthcare,R,OH
2016-05-26,MARKEY,Civil Rights,D,MA
2016-05-26,CASSIDY,Mental Health,R,LA
2016-05-26,HIRONO,Criminal Justice,D,HI
2016-05-26,SULLIVAN,Military,R,AK
2016-05-26,SULLIVAN,Military,R,AK
2016-05-26,SULLIVAN,Military,R,AK
2016-05-26,SULLIVAN,Military,R,AK
2016-05-26,SULLIVAN,Military,R,AK
2016-05-26,SULLIVAN,Military,R,AK
2016-05-26,SULLIVAN,Military,R,AK
2016-05-26,SULLIVAN,Military,R,AK
2016-05-26,SULLIVAN,Military,R,AK
2016-05-26,SULLIVAN,Military,R,AK
2016-05-26,SULLIVAN,Military,R,AK
2016-05-26,SULLIVAN,Military,R,AK
2016-05-26,SULLIVAN,Military,R,AK
2016-05-26,SULLIVAN,Military,R,AK
2016-05-26,SULLIVAN,Military,R,AK
2016-05-26,SULLIVAN,Military,R,AK
2016-05-26,SULLIVAN,Military,R,AK
2016-05-26,SULLIVAN,Military,R,AK
2016-05-26,SULLIVAN,Military,R,AK
2016-05-26,SULLIVAN,Military,R,AK
2016-05-26,SULLIVAN,Military,R,AK
2016-05-26,SULLIVAN,Military,R,AK
2016-05-26,SULLIVAN,Military,R,AK
2016-05-26,SULLIVAN,Military,R,AK
2016-05-26,SULLIVAN,Military,R,AK
2016-05-26,SULLIVAN,Military,R,AK
2016-05-26,SULLIVAN,Military,R,AK
2016-05-26,SULLIVAN,Military,R,AK
2016-05-26,SULLIVAN,Military,R,AK
2016-05-26,SULLIVAN,Military,R,AK
2016-05-26,SULLIVAN,Military,R,AK
2016-05-26,SULLIVAN,Military,R,AK
2016-05-26,SULLIVAN,Military,R,AK
2016-05-26,SULLIVAN,Military,R,AK
2016-05-26,SULLIVAN,Military,R,AK
2016-05-26,SULLIVAN,Military,R,AK
2016-05-26,SULLIVAN,Military,R,AK
2016-05-26,SULLIVAN,Military,R,AK
2016-05-26,SULLIVAN,Military,R,AK
2016-05-26,SULLIVAN,Military,R,AK
2016-05-26,SULLIVAN,Military,R,AK
2016-05-26,SULLIVAN,Military,R,AK
2016-05-26,SULLIVAN,Military,R,AK
2016-05-26,SULLIVAN,Military,R,AK
2016-05-26,SULLIVAN,Military,R,AK
2016-05-26,SULLIVAN,Military,R,AK
2016-05-26,SULLIVAN,Military,R,AK
2016-05-26,SULLIVAN,Military,R,AK
2016-05-26,SULLIVAN,Military,R,AK
2016-05-26,SULLIVAN,Military,R,AK
2016-05-26,SULLIVAN,Military,R,AK
2016-05-26,SULLIVAN,Military,R,AK
2016-05-26,CARDIN,Criminal Justice,D,MD
2016-05-26,CARDIN,Criminal Justice,D,MD
2016-06-06,REID,International Relations,D,NV
2016-06-06,CORNYN,Healthcare,R,TX
2016-06-06,CORNYN,International Relations,R,TX
2016-06-06,CORNYN,International Relations,R,TX
2016-06-06,McCAIN,International Relations,R,AZ
2016-06-06,TILLIS,Education,R,NC
2016-06-06,TILLIS,Education,R,NC
2016-06-06,TILLIS,Education,R,NC
2016-06-06,TILLIS,Education,R,NC
2016-06-06,TILLIS,Education,R,NC
2016-06-06,TILLIS,Education,R,NC
2016-06-06,TILLIS,Education,R,NC
2016-06-06,TILLIS,Education,R,NC
2016-06-06,TILLIS,Education,R,NC
2016-06-06,TILLIS,Education,R,NC
2016-06-06,TILLIS,Education,R,NC
2016-06-06,REID,Mental Health,D,NV
2016-06-06,CORKER,Criminal Justice,R,TN
2016-06-06,BARRASSO,Education,R,WY
2016-06-06,BALDWIN,Healthcare,D,WI
2016-06-06,BOOZMAN,Healthcare,R,AR
2016-06-06,COTTON,Healthcare,R,AR
2016-06-06,SHAHEEN,Civil Rights,D,NH
2016-06-06,ALEXANDER,Infrastructure,R,TN
2016-06-06,ERNST,Military,R,IA
2016-06-06,ERNST,Military,R,IA
2016-06-06,ERNST,Military,R,IA
2016-06-06,ERNST,Military,R,IA
2016-06-06,ERNST,Military,R,IA
2016-06-06,ERNST,Military,R,IA
2016-06-06,ERNST,Military,R,IA
2016-06-06,ERNST,Military,R,IA
2016-06-06,ERNST,Military,R,IA
2016-06-06,ERNST,Military,R,IA
2016-06-06,ERNST,Military,R,IA
2016-06-06,ERNST,Military,R,IA
2016-06-06,ERNST,Military,R,IA
2016-06-06,ERNST,Military,R,IA
2016-06-06,ERNST,Military,R,IA
2016-06-06,ERNST,Military,R,IA
2016-06-06,ERNST,Military,R,IA
2016-06-06,ERNST,Military,R,IA
2016-06-06,ERNST,Military,R,IA
2016-06-06,ERNST,Military,R,IA
2016-06-06,ERNST,Military,R,IA
2016-06-06,ERNST,Military,R,IA
2016-06-06,ERNST,Military,R,IA
2016-06-06,ERNST,Military,R,IA
2016-06-06,ERNST,Military,R,IA
2016-06-06,ERNST,Military,R,IA
2016-06-06,ERNST,Military,R,IA
2016-06-06,ERNST,Military,R,IA
2016-06-06,ERNST,Military,R,IA
2016-06-06,ERNST,Military,R,IA
2016-06-06,ERNST,Military,R,IA
2016-06-06,ERNST,Military,R,IA
2016-06-06,ERNST,Military,R,IA
2016-06-06,ERNST,Military,R,IA
2016-06-06,ERNST,Military,R,IA
